HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
11459,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11460,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11461,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11462,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
11463,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11464,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11465,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11466,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11467,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11468,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11469,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
11470,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11471,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11472,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11473,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11474,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11475,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
11476,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11477,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11478,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
11479,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11480,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11481,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11482,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11483,Owned with mortgage or loan,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11484,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11485,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11486,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11487,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11488,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11489,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11490,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11491,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11492,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11493,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11494,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11495,Rented,<=0K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11496,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11497,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11498,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11499,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11500,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11501,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11502,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11503,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11504,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11505,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11506,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11507,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
11508,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11509,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11510,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
11511,Rented,<=0K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11512,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11513,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11514,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11515,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11516,Owned with mortgage or loan,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005043
11517,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11518,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11519,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11520,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11521,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
11522,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005011
11523,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008004
11524,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11525,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11526,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11527,Rented,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
11528,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
11529,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11530,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11531,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11532,Owned with mortgage or loan,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11533,Owned free and clear,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11534,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11535,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11536,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
11537,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11538,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11539,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11540,Rented,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11541,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11542,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
11543,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11544,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11545,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11546,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11547,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11548,Rented,101-150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11549,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11550,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11551,Rented,<=0K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11552,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11553,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11554,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11555,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11556,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
11557,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11558,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11559,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11560,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11561,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11562,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11563,Owned with mortgage or loan,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
11564,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11565,Owned free and clear,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11566,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11567,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11568,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11569,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11570,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11571,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11572,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11573,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11574,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11575,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103003
11576,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11577,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
11578,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11579,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11580,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
11581,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11582,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11583,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11584,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11585,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11586,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11587,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11588,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11589,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11590,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11591,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11592,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
11593,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005011
11594,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11595,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11596,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
11597,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11598,Owned with mortgage or loan,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11599,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
11600,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11601,Rented,<=0K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11602,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11603,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11604,Owned free and clear,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009002
11605,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11606,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11607,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11608,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
11609,Owned free and clear,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11610,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11611,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11612,Rented,>150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390104031
11613,Rented,<=0K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11614,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11615,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11616,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11617,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11618,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11619,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11620,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005013
11621,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11622,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
11623,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11624,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11625,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
11626,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
11627,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11628,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11629,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11630,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
11631,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11632,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
11633,Rented,76-100K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
11634,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11635,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11636,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11637,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001012
11638,Owned free and clear,51-75K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101001
11639,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11640,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11641,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11642,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11643,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11644,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11645,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
11646,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11647,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
11648,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11649,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11650,Rented,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11651,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
11652,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
11653,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
11654,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
11655,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
11656,Owned with mortgage or loan,76-100K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
11657,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11658,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008004
11659,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
11660,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
11661,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
